# Intensity Error [0,K,0] DeltaE [0,0,L] [H,0,0]
#  shape: 160x80x1x1
4.213362e-04 5.340726e-05 1.212497e+00 3.475000e+00 0.000000e+00 0.000000e+00
4.333369e-04 5.562130e-05 1.212497e+00 3.525000e+00 0.000000e+00 0.000000e+00
3.746320e-04 5.320929e-05 1.212497e+00 3.575000e+00 0.000000e+00 0.000000e+00
3.393653e-04 4.769469e-05 1.212497e+00 3.625000e+00 0.000000e+00 0.000000e+00
3.676568e-04 5.764652e-05 1.212497e+00 3.675000e+00 0.000000e+00 0.000000e+00
2.978227e-04 4.538173e-05 1.212497e+00 3.725000e+00 0.000000e+00 0.000000e+00
8.300487e-05 4.996611e-05 1.212497e+00 3.775000e+00 0.000000e+00 0.000000e+00
1.665852e-05 4.767198e-05 1.212497e+00 3.825000e+00 0.000000e+00 0.000000e+00
2.113348e-04 4.346512e-05 1.212497e+00 3.875000e+00 0.000000e+00 0.000000e+00
2.520297e-04 4.115338e-05 1.212497e+00 3.925000e+00 0.000000e+00 0.000000e+00
1.027542e-04 4.577311e-05 1.212497e+00 3.975000e+00 0.000000e+00 0.000000e+00
5.134007e-02 3.750777e-04 1.237497e+00 2.500000e-02 0.000000e+00 0.000000e+00
5.294330e-02 3.540302e-04 1.237497e+00 7.500000e-02 0.000000e+00 0.000000e+00
3.079885e-02 2.596526e-04 1.237497e+00 1.250000e-01 0.000000e+00 0.000000e+00
1.239163e-02 1.573361e-04 1.237497e+00 1.750000e-01 0.000000e+00 0.000000e+00
6.781254e-03 1.239807e-04 1.237497e+00 2.250000e-01 0.000000e+00 0.000000e+00
4.028716e-03 9.803365e-05 1.237497e+00 2.750000e-01 0.000000e+00 0.000000e+00
1.825861e-03 6.394152e-05 1.237497e+00 3.250000e-01 0.000000e+00 0.000000e+00
8.487267e-04 4.410714e-05 1.237497e+00 3.750000e-01 0.000000e+00 0.000000e+00
6.845798e-04 4.183714e-05 1.237497e+00 4.250000e-01 0.000000e+00 0.000000e+00
5.127665e-04 3.672050e-05 1.237497e+00 4.750000e-01 0.000000e+00 0.000000e+00
3.075100e-04 3.188825e-05 1.237497e+00 5.250000e-01 0.000000e+00 0.000000e+00
2.009199e-04 2.975668e-05 1.237497e+00 5.750000e-01 0.000000e+00 0.000000e+00
2.216955e-04 2.817721e-05 1.237497e+00 6.250000e-01 0.000000e+00 0.000000e+00
1.303746e-04 2.204481e-05 1.237497e+00 6.750000e-01 0.000000e+00 0.000000e+00
6.750009e-05 1.627535e-05 1.237497e+00 7.250000e-01 0.000000e+00 0.000000e+00
5.378107e-05 1.907902e-05 1.237497e+00 7.750000e-01 0.000000e+00 0.000000e+00
6.221923e-05 2.318546e-05 1.237497e+00 8.250000e-01 0.000000e+00 0.000000e+00
5.806535e-05 2.136545e-05 1.237497e+00 8.750000e-01 0.000000e+00 0.000000e+00
8.621439e-05 1.785826e-05 1.237497e+00 9.250000e-01 0.000000e+00 0.000000e+00
7.047258e-05 2.084049e-05 1.237497e+00 9.750000e-01 0.000000e+00 0.000000e+00
1.165559e-04 2.012548e-05 1.237497e+00 1.025000e+00 0.000000e+00 0.000000e+00
6.803501e-05 1.829888e-05 1.237497e+00 1.075000e+00 0.000000e+00 0.000000e+00
9.624187e-05 2.313901e-05 1.237497e+00 1.125000e+00 0.000000e+00 0.000000e+00
2.444979e-05 2.287404e-05 1.237497e+00 1.175000e+00 0.000000e+00 0.000000e+00
9.991912e-05 2.377379e-05 1.237497e+00 1.225000e+00 0.000000e+00 0.000000e+00
4.099740e-05 1.689492e-05 1.237497e+00 1.275000e+00 0.000000e+00 0.000000e+00
5.682471e-05 1.938545e-05 1.237497e+00 1.325000e+00 0.000000e+00 0.000000e+00
4.898366e-05 2.002374e-05 1.237497e+00 1.375000e+00 0.000000e+00 0.000000e+00
-1.716270e-06 1.774765e-05 1.237497e+00 1.425000e+00 0.000000e+00 0.000000e+00
3.424495e-05 2.250816e-05 1.237497e+00 1.475000e+00 0.000000e+00 0.000000e+00
5.903029e-05 2.482098e-05 1.237497e+00 1.525000e+00 0.000000e+00 0.000000e+00
1.977549e-05 2.614122e-05 1.237497e+00 1.575000e+00 0.000000e+00 0.000000e+00
-2.900100e-06 2.426302e-05 1.237497e+00 1.625000e+00 0.000000e+00 0.000000e+00
8.178358e-05 2.558705e-05 1.237497e+00 1.675000e+00 0.000000e+00 0.000000e+00
6.848621e-05 2.591392e-05 1.237497e+00 1.725000e+00 0.000000e+00 0.000000e+00
7.232069e-05 2.345883e-05 1.237497e+00 1.775000e+00 0.000000e+00 0.000000e+00
4.228395e-05 3.215332e-05 1.237497e+00 1.825000e+00 0.000000e+00 0.000000e+00
5.577209e-05 2.501646e-05 1.237497e+00 1.875000e+00 0.000000e+00 0.000000e+00
5.677850e-05 2.137865e-05 1.237497e+00 1.925000e+00 0.000000e+00 0.000000e+00
6.854725e-05 2.518922e-05 1.237497e+00 1.975000e+00 0.000000e+00 0.000000e+00
4.058595e-05 2.544919e-05 1.237497e+00 2.025000e+00 0.000000e+00 0.000000e+00
1.008341e-04 2.705638e-05 1.237497e+00 2.075000e+00 0.000000e+00 0.000000e+00
7.180173e-05 3.366411e-05 1.237497e+00 2.125000e+00 0.000000e+00 0.000000e+00
7.724482e-05 2.774715e-05 1.237497e+00 2.175000e+00 0.000000e+00 0.000000e+00
1.362750e-04 2.942002e-05 1.237497e+00 2.225000e+00 0.000000e+00 0.000000e+00
1.704462e-04 3.954432e-05 1.237497e+00 2.275000e+00 0.000000e+00 0.000000e+00
1.013440e-04 2.797813e-05 1.237497e+00 2.325000e+00 0.000000e+00 0.000000e+00
1.451123e-04 3.167891e-05 1.237497e+00 2.375000e+00 0.000000e+00 0.000000e+00
1.565207e-04 3.735965e-05 1.237497e+00 2.425000e+00 0.000000e+00 0.000000e+00
1.725125e-04 4.135018e-05 1.237497e+00 2.475000e+00 0.000000e+00 0.000000e+00
1.455980e-04 3.948260e-05 1.237497e+00 2.525000e+00 0.000000e+00 0.000000e+00
2.893682e-04 4.587523e-05 1.237497e+00 2.575000e+00 0.000000e+00 0.000000e+00
3.054164e-04 4.546214e-05 1.237497e+00 2.625000e+00 0.000000e+00 0.000000e+00
4.590555e-04 5.715567e-05 1.237497e+00 2.675000e+00 0.000000e+00 0.000000e+00
5.958084e-04 6.463276e-05 1.237497e+00 2.725000e+00 0.000000e+00 0.000000e+00
5.112816e-04 5.369557e-05 1.237497e+00 2.775000e+00 0.000000e+00 0.000000e+00
4.795844e-04 5.833096e-05 1.237497e+00 2.825000e+00 0.000000e+00 0.000000e+00
4.291153e-04 5.435399e-05 1.237497e+00 2.875000e+00 0.000000e+00 0.000000e+00
3.521370e-04 4.965182e-05 1.237497e+00 2.925000e+00 0.000000e+00 0.000000e+00
2.592033e-04 4.658973e-05 1.237497e+00 2.975000e+00 0.000000e+00 0.000000e+00
2.141070e-04 4.247397e-05 1.237497e+00 3.025000e+00 0.000000e+00 0.000000e+00
2.522752e-04 5.099222e-05 1.237497e+00 3.075000e+00 0.000000e+00 0.000000e+00
3.264999e-04 4.803579e-05 1.237497e+00 3.125000e+00 0.000000e+00 0.000000e+00
1.916847e-04 4.062521e-05 1.237497e+00 3.175000e+00 0.000000e+00 0.000000e+00
2.320431e-04 4.803992e-05 1.237497e+00 3.225000e+00 0.000000e+00 0.000000e+00
1.934237e-04 4.287766e-05 1.237497e+00 3.275000e+00 0.000000e+00 0.000000e+00
2.613433e-04 5.022645e-05 1.237497e+00 3.325000e+00 0.000000e+00 0.000000e+00
2.733043e-04 5.250773e-05 1.237497e+00 3.375000e+00 0.000000e+00 0.000000e+00
1.965718e-04 4.968065e-05 1.237497e+00 3.425000e+00 0.000000e+00 0.000000e+00
2.937149e-04 5.543567e-05 1.237497e+00 3.475000e+00 0.000000e+00 0.000000e+00
3.059475e-04 6.424717e-05 1.237497e+00 3.525000e+00 0.000000e+00 0.000000e+00
2.351248e-04 5.434291e-05 1.237497e+00 3.575000e+00 0.000000e+00 0.000000e+00
3.211727e-04 5.058346e-05 1.237497e+00 3.625000e+00 0.000000e+00 0.000000e+00
1.254569e-04 5.678989e-05 1.237497e+00 3.675000e+00 0.000000e+00 0.000000e+00
1.732612e-04 5.003676e-05 1.237497e+00 3.725000e+00 0.000000e+00 0.000000e+00
1.473964e-04 4.414986e-05 1.237497e+00 3.775000e+00 0.000000e+00 0.000000e+00
6.458615e-05 4.742613e-05 1.237497e+00 3.825000e+00 0.000000e+00 0.000000e+00
1.460479e-04 4.878694e-05 1.237497e+00 3.875000e+00 0.000000e+00 0.000000e+00
8.110547e-05 4.672435e-05 1.237497e+00 3.925000e+00 0.000000e+00 0.000000e+00
-3.782393e-05 5.050693e-05 1.237497e+00 3.975000e+00 0.000000e+00 0.000000e+00
5.102262e-02 3.791026e-04 1.262497e+00 2.500000e-02 0.000000e+00 0.000000e+00
5.244616e-02 3.554870e-04 1.262497e+00 7.500000e-02 0.000000e+00 0.000000e+00
3.091525e-02 2.639949e-04 1.262497e+00 1.250000e-01 0.000000e+00 0.000000e+00
1.251737e-02 1.606085e-04 1.262497e+00 1.750000e-01 0.000000e+00 0.000000e+00
6.822639e-03 1.267018e-04 1.262497e+00 2.250000e-01 0.000000e+00 0.000000e+00
3.849522e-03 9.437707e-05 1.262497e+00 2.750000e-01 0.000000e+00 0.000000e+00
1.764826e-03 6.407745e-05 1.262497e+00 3.250000e-01 0.000000e+00 0.000000e+00
9.157987e-04 4.727290e-05 1.262497e+00 3.750000e-01 0.000000e+00 0.000000e+00
7.548558e-04 4.613697e-05 1.262497e+00 4.250000e-01 0.000000e+00 0.000000e+00
5.543671e-04 3.994511e-05 1.262497e+00 4.750000e-01 0.000000e+00 0.000000e+00
3.218085e-04 3.051028e-05 1.262497e+00 5.250000e-01 0.000000e+00 0.000000e+00
2.006727e-04 3.027499e-05 1.262497e+00 5.750000e-01 0.000000e+00 0.000000e+00
1.877054e-04 2.720785e-05 1.262497e+00 6.250000e-01 0.000000e+00 0.000000e+00
1.296336e-04 2.589116e-05 1.262497e+00 6.750000e-01 0.000000e+00 0.000000e+00
8.042316e-05 2.135486e-05 1.262497e+00 7.250000e-01 0.000000e+00 0.000000e+00
3.110960e-05 1.497576e-05 1.262497e+00 7.750000e-01 0.000000e+00 0.000000e+00
6.982131e-05 2.099567e-05 1.262497e+00 8.250000e-01 0.000000e+00 0.000000e+00
1.000605e-04 2.461628e-05 1.262497e+00 8.750000e-01 0.000000e+00 0.000000e+00
2.255456e-05 1.856227e-05 1.262497e+00 9.250000e-01 0.000000e+00 0.000000e+00
6.242948e-05 1.897415e-05 1.262497e+00 9.750000e-01 0.000000e+00 0.000000e+00
9.981233e-05 2.374296e-05 1.262497e+00 1.025000e+00 0.000000e+00 0.000000e+00
8.187228e-05 1.964511e-05 1.262497e+00 1.075000e+00 0.000000e+00 0.000000e+00
8.011361e-05 2.276581e-05 1.262497e+00 1.125000e+00 0.000000e+00 0.000000e+00
3.426859e-05 2.316023e-05 1.262497e+00 1.175000e+00 0.000000e+00 0.000000e+00
9.122743e-05 2.585023e-05 1.262497e+00 1.225000e+00 0.000000e+00 0.000000e+00
2.716348e-05 1.355593e-05 1.262497e+00 1.275000e+00 0.000000e+00 0.000000e+00
8.009558e-05 2.270489e-05 1.262497e+00 1.325000e+00 0.000000e+00 0.000000e+00
9.180008e-05 2.599245e-05 1.262497e+00 1.375000e+00 0.000000e+00 0.000000e+00
3.801056e-05 2.120720e-05 1.262497e+00 1.425000e+00 0.000000e+00 0.000000e+00
5.836937e-05 2.363445e-05 1.262497e+00 1.475000e+00 0.000000e+00 0.000000e+00
6.704397e-05 2.415480e-05 1.262497e+00 1.525000e+00 0.000000e+00 0.000000e+00
4.210136e-05 2.441839e-05 1.262497e+00 1.575000e+00 0.000000e+00 0.000000e+00
4.626069e-05 2.474602e-05 1.262497e+00 1.625000e+00 0.000000e+00 0.000000e+00
2.834451e-05 2.380408e-05 1.262497e+00 1.675000e+00 0.000000e+00 0.000000e+00
1.882772e-05 2.545556e-05 1.262497e+00 1.725000e+00 0.000000e+00 0.000000e+00
4.119656e-05 2.903094e-05 1.262497e+00 1.775000e+00 0.000000e+00 0.000000e+00
3.772993e-05 3.057079e-05 1.262497e+00 1.825000e+00 0.000000e+00 0.000000e+00
3.117955e-05 2.743023e-05 1.262497e+00 1.875000e+00 0.000000e+00 0.000000e+00
4.666515e-05 2.632404e-05 1.262497e+00 1.925000e+00 0.000000e+00 0.000000e+00
1.991908e-05 2.110984e-05 1.262497e+00 1.975000e+00 0.000000e+00 0.000000e+00
3.563795e-05 2.162688e-05 1.262497e+00 2.025000e+00 0.000000e+00 0.000000e+00
6.419978e-05 3.116310e-05 1.262497e+00 2.075000e+00 0.000000e+00 0.000000e+00
1.088978e-04 3.083085e-05 1.262497e+00 2.125000e+00 0.000000e+00 0.000000e+00
1.255189e-04 3.215752e-05 1.262497e+00 2.175000e+00 0.000000e+00 0.000000e+00
1.541790e-04 3.059232e-05 1.262497e+00 2.225000e+00 0.000000e+00 0.000000e+00
2.034910e-04 4.137467e-05 1.262497e+00 2.275000e+00 0.000000e+00 0.000000e+00
1.190885e-04 2.731398e-05 1.262497e+00 2.325000e+00 0.000000e+00 0.000000e+00
8.975761e-05 3.266814e-05 1.262497e+00 2.375000e+00 0.000000e+00 0.000000e+00
1.512804e-04 3.810337e-05 1.262497e+00 2.425000e+00 0.000000e+00 0.000000e+00
1.483374e-04 3.882543e-05 1.262497e+00 2.475000e+00 0.000000e+00 0.000000e+00
1.943985e-04 4.345885e-05 1.262497e+00 2.525000e+00 0.000000e+00 0.000000e+00
3.210387e-04 4.146123e-05 1.262497e+00 2.575000e+00 0.000000e+00 0.000000e+00
3.326670e-04 5.236068e-05 1.262497e+00 2.625000e+00 0.000000e+00 0.000000e+00
4.208686e-04 5.648574e-05 1.262497e+00 2.675000e+00 0.000000e+00 0.000000e+00
5.430389e-04 5.899922e-05 1.262497e+00 2.725000e+00 0.000000e+00 0.000000e+00
4.944691e-04 4.991358e-05 1.262497e+00 2.775000e+00 0.000000e+00 0.000000e+00
4.113489e-04 5.831763e-05 1.262497e+00 2.825000e+00 0.000000e+00 0.000000e+00
3.650220e-04 5.920051e-05 1.262497e+00 2.875000e+00 0.000000e+00 0.000000e+00
2.798028e-04 4.823700e-05 1.262497e+00 2.925000e+00 0.000000e+00 0.000000e+00
1.558757e-04 4.022468e-05 1.262497e+00 2.975000e+00 0.000000e+00 0.000000e+00
1.234232e-04 4.233456e-05 1.262497e+00 3.025000e+00 0.000000e+00 0.000000e+00
1.069090e-04 4.359678e-05 1.262497e+00 3.075000e+00 0.000000e+00 0.000000e+00
3.986904e-04 5.576232e-05 1.262497e+00 3.125000e+00 0.000000e+00 0.000000e+00
3.604035e-04 5.153127e-05 1.262497e+00 3.175000e+00 0.000000e+00 0.000000e+00
2.796547e-04 6.294846e-05 1.262497e+00 3.225000e+00 0.000000e+00 0.000000e+00
3.907525e-04 6.535809e-05 1.262497e+00 3.275000e+00 0.000000e+00 0.000000e+00
2.921418e-04 5.368043e-05 1.262497e+00 3.325000e+00 0.000000e+00 0.000000e+00
2.651785e-04 4.880831e-05 1.262497e+00 3.375000e+00 0.000000e+00 0.000000e+00
3.180523e-04 5.570414e-05 1.262497e+00 3.425000e+00 0.000000e+00 0.000000e+00
2.669009e-04 5.158361e-05 1.262497e+00 3.475000e+00 0.000000e+00 0.000000e+00
9.967390e-05 5.805944e-05 1.262497e+00 3.525000e+00 0.000000e+00 0.000000e+00
2.265378e-04 5.455753e-05 1.262497e+00 3.575000e+00 0.000000e+00 0.000000e+00
2.547564e-04 5.414684e-05 1.262497e+00 3.625000e+00 0.000000e+00 0.000000e+00
1.902850e-04 4.673873e-05 1.262497e+00 3.675000e+00 0.000000e+00 0.000000e+00
4.040144e-04 5.546817e-05 1.262497e+00 3.725000e+00 0.000000e+00 0.000000e+00
9.642193e-05 5.423412e-05 1.262497e+00 3.775000e+00 0.000000e+00 0.000000e+00
6.624274e-05 5.013858e-05 1.262497e+00 3.825000e+00 0.000000e+00 0.000000e+00
1.929038e-04 4.612270e-05 1.262497e+00 3.875000e+00 0.000000e+00 0.000000e+00
8.956216e-05 4.805567e-05 1.262497e+00 3.925000e+00 0.000000e+00 0.000000e+00
2.182222e-05 5.546776e-05 1.262497e+00 3.975000e+00 0.000000e+00 0.000000e+00
5.135709e-02 3.867370e-04 1.287497e+00 2.500000e-02 0.000000e+00 0.000000e+00
5.327079e-02 3.662873e-04 1.287497e+00 7.500000e-02 0.000000e+00 0.000000e+00
3.133896e-02 2.724086e-04 1.287497e+00 1.250000e-01 0.000000e+00 0.000000e+00
1.262654e-02 1.650417e-04 1.287497e+00 1.750000e-01 0.000000e+00 0.000000e+00
6.724611e-03 1.264985e-04 1.287497e+00 2.250000e-01 0.000000e+00 0.000000e+00
4.022631e-03 1.013130e-04 1.287497e+00 2.750000e-01 0.000000e+00 0.000000e+00
1.742761e-03 6.439651e-05 1.287497e+00 3.250000e-01 0.000000e+00 0.000000e+00
9.144752e-04 4.815502e-05 1.287497e+00 3.750000e-01 0.000000e+00 0.000000e+00
7.532762e-04 4.545527e-05 1.287497e+00 4.250000e-01 0.000000e+00 0.000000e+00
5.036171e-04 4.097443e-05 1.287497e+00 4.750000e-01 0.000000e+00 0.000000e+00
3.362700e-04 3.172449e-05 1.287497e+00 5.250000e-01 0.000000e+00 0.000000e+00
1.868153e-04 2.486961e-05 1.287497e+00 5.750000e-01 0.000000e+00 0.000000e+00
1.681674e-04 2.546245e-05 1.287497e+00 6.250000e-01 0.000000e+00 0.000000e+00
1.712655e-04 2.627284e-05 1.287497e+00 6.750000e-01 0.000000e+00 0.000000e+00
1.155960e-04 2.176309e-05 1.287497e+00 7.250000e-01 0.000000e+00 0.000000e+00
1.293980e-04 2.568194e-05 1.287497e+00 7.750000e-01 0.000000e+00 0.000000e+00
7.562986e-05 1.584548e-05 1.287497e+00 8.250000e-01 0.000000e+00 0.000000e+00
1.057429e-04 2.490361e-05 1.287497e+00 8.750000e-01 0.000000e+00 0.000000e+00
7.307985e-05 1.609043e-05 1.287497e+00 9.250000e-01 0.000000e+00 0.000000e+00
9.630941e-05 2.467925e-05 1.287497e+00 9.750000e-01 0.000000e+00 0.000000e+00
9.444101e-05 2.075481e-05 1.287497e+00 1.025000e+00 0.000000e+00 0.000000e+00
1.423190e-04 3.052963e-05 1.287497e+00 1.075000e+00 0.000000e+00 0.000000e+00
1.116072e-04 2.421568e-05 1.287497e+00 1.125000e+00 0.000000e+00 0.000000e+00
4.463430e-05 2.317910e-05 1.287497e+00 1.175000e+00 0.000000e+00 0.000000e+00
3.563794e-05 1.875566e-05 1.287497e+00 1.225000e+00 0.000000e+00 0.000000e+00
7.656238e-05 2.127379e-05 1.287497e+00 1.275000e+00 0.000000e+00 0.000000e+00
4.886089e-05 2.615467e-05 1.287497e+00 1.325000e+00 0.000000e+00 0.000000e+00
6.692853e-05 2.482918e-05 1.287497e+00 1.375000e+00 0.000000e+00 0.000000e+00
3.276090e-05 2.778046e-05 1.287497e+00 1.425000e+00 0.000000e+00 0.000000e+00
5.331720e-05 2.308201e-05 1.287497e+00 1.475000e+00 0.000000e+00 0.000000e+00
8.205799e-05 2.875804e-05 1.287497e+00 1.525000e+00 0.000000e+00 0.000000e+00
6.378784e-05 2.512027e-05 1.287497e+00 1.575000e+00 0.000000e+00 0.000000e+00
3.512421e-05 2.952962e-05 1.287497e+00 1.625000e+00 0.000000e+00 0.000000e+00
9.720965e-06 2.133149e-05 1.287497e+00 1.675000e+00 0.000000e+00 0.000000e+00
4.057848e-05 2.682523e-05 1.287497e+00 1.725000e+00 0.000000e+00 0.000000e+00
1.193991e-04 2.609349e-05 1.287497e+00 1.775000e+00 0.000000e+00 0.000000e+00
5.373165e-05 2.496449e-05 1.287497e+00 1.825000e+00 0.000000e+00 0.000000e+00
4.331983e-05 2.066608e-05 1.287497e+00 1.875000e+00 0.000000e+00 0.000000e+00
1.100740e-04 2.570277e-05 1.287497e+00 1.925000e+00 0.000000e+00 0.000000e+00
1.905877e-05 2.096943e-05 1.287497e+00 1.975000e+00 0.000000e+00 0.000000e+00
3.105439e-05 2.304620e-05 1.287497e+00 2.025000e+00 0.000000e+00 0.000000e+00
2.285720e-05 2.530525e-05 1.287497e+00 2.075000e+00 0.000000e+00 0.000000e+00
1.027911e-04 2.882398e-05 1.287497e+00 2.125000e+00 0.000000e+00 0.000000e+00
8.007121e-05 3.091530e-05 1.287497e+00 2.175000e+00 0.000000e+00 0.000000e+00
1.394595e-04 3.864455e-05 1.287497e+00 2.225000e+00 0.000000e+00 0.000000e+00
1.842845e-04 3.644611e-05 1.287497e+00 2.275000e+00 0.000000e+00 0.000000e+00
8.413401e-05 4.200027e-05 1.287497e+00 2.325000e+00 0.000000e+00 0.000000e+00
1.240806e-04 3.435958e-05 1.287497e+00 2.375000e+00 0.000000e+00 0.000000e+00
9.571317e-05 3.412655e-05 1.287497e+00 2.425000e+00 0.000000e+00 0.000000e+00
1.221890e-04 2.742714e-05 1.287497e+00 2.475000e+00 0.000000e+00 0.000000e+00
2.308384e-04 4.467653e-05 1.287497e+00 2.525000e+00 0.000000e+00 0.000000e+00
3.786703e-04 5.451599e-05 1.287497e+00 2.575000e+00 0.000000e+00 0.000000e+00
5.477280e-04 6.012919e-05 1.287497e+00 2.625000e+00 0.000000e+00 0.000000e+00
3.579155e-04 4.687961e-05 1.287497e+00 2.675000e+00 0.000000e+00 0.000000e+00
3.000322e-04 5.793871e-05 1.287497e+00 2.725000e+00 0.000000e+00 0.000000e+00
4.295852e-04 5.925249e-05 1.287497e+00 2.775000e+00 0.000000e+00 0.000000e+00
4.396990e-04 6.212878e-05 1.287497e+00 2.825000e+00 0.000000e+00 0.000000e+00
3.304256e-04 5.666701e-05 1.287497e+00 2.875000e+00 0.000000e+00 0.000000e+00
3.244691e-04 5.462881e-05 1.287497e+00 2.925000e+00 0.000000e+00 0.000000e+00
2.569915e-04 5.223229e-05 1.287497e+00 2.975000e+00 0.000000e+00 0.000000e+00
6.719219e-05 4.210859e-05 1.287497e+00 3.025000e+00 0.000000e+00 0.000000e+00
9.200325e-05 5.859941e-05 1.287497e+00 3.075000e+00 0.000000e+00 0.000000e+00
2.482304e-04 4.625953e-05 1.287497e+00 3.125000e+00 0.000000e+00 0.000000e+00
2.913254e-04 5.300957e-05 1.287497e+00 3.175000e+00 0.000000e+00 0.000000e+00
3.481268e-04 6.073288e-05 1.287497e+00 3.225000e+00 0.000000e+00 0.000000e+00
3.447482e-04 6.158847e-05 1.287497e+00 3.275000e+00 0.000000e+00 0.000000e+00
2.766626e-04 5.661586e-05 1.287497e+00 3.325000e+00 0.000000e+00 0.000000e+00
1.403234e-04 5.043871e-05 1.287497e+00 3.375000e+00 0.000000e+00 0.000000e+00
2.216563e-04 6.256771e-05 1.287497e+00 3.425000e+00 0.000000e+00 0.000000e+00
2.704513e-04 5.938534e-05 1.287497e+00 3.475000e+00 0.000000e+00 0.000000e+00
2.651644e-04 5.913727e-05 1.287497e+00 3.525000e+00 0.000000e+00 0.000000e+00
2.555653e-04 6.413677e-05 1.287497e+00 3.575000e+00 0.000000e+00 0.000000e+00
1.752044e-04 5.072875e-05 1.287497e+00 3.625000e+00 0.000000e+00 0.000000e+00
2.061084e-04 5.844191e-05 1.287497e+00 3.675000e+00 0.000000e+00 0.000000e+00
2.670906e-04 5.359048e-05 1.287497e+00 3.725000e+00 0.000000e+00 0.000000e+00
1.202736e-04 5.287491e-05 1.287497e+00 3.775000e+00 0.000000e+00 0.000000e+00
-3.629779e-05 4.741777e-05 1.287497e+00 3.825000e+00 0.000000e+00 0.000000e+00
6.800294e-05 5.085259e-05 1.287497e+00 3.875000e+00 0.000000e+00 0.000000e+00
-1.743345e-05 4.984044e-05 1.287497e+00 3.925000e+00 0.000000e+00 0.000000e+00
-1.218079e-06 5.827635e-05 1.287497e+00 3.975000e+00 0.000000e+00 0.000000e+00
5.306255e-02 4.037290e-04 1.312497e+00 2.500000e-02 0.000000e+00 0.000000e+00
5.453624e-02 3.794420e-04 1.312497e+00 7.500000e-02 0.000000e+00 0.000000e+00
3.125085e-02 2.760759e-04 1.312497e+00 1.250000e-01 0.000000e+00 0.000000e+00
1.265732e-02 1.694041e-04 1.312497e+00 1.750000e-01 0.000000e+00 0.000000e+00
7.109935e-03 1.364999e-04 1.312497e+00 2.250000e-01 0.000000e+00 0.000000e+00
4.155581e-03 1.053531e-04 1.312497e+00 2.750000e-01 0.000000e+00 0.000000e+00
1.744928e-03 6.633014e-05 1.312497e+00 3.250000e-01 0.000000e+00 0.000000e+00
8.167200e-04 4.674811e-05 1.312497e+00 3.750000e-01 0.000000e+00 0.000000e+00
8.013406e-04 4.972111e-05 1.312497e+00 4.250000e-01 0.000000e+00 0.000000e+00
5.075251e-04 3.967084e-05 1.312497e+00 4.750000e-01 0.000000e+00 0.000000e+00
3.622640e-04 3.332353e-05 1.312497e+00 5.250000e-01 0.000000e+00 0.000000e+00
3.130443e-04 3.192704e-05 1.312497e+00 5.750000e-01 0.000000e+00 0.000000e+00
2.480727e-04 3.032583e-05 1.312497e+00 6.250000e-01 0.000000e+00 0.000000e+00
1.808871e-04 2.537613e-05 1.312497e+00 6.750000e-01 0.000000e+00 0.000000e+00
9.752748e-05 2.081659e-05 1.312497e+00 7.250000e-01 0.000000e+00 0.000000e+00
7.828973e-05 2.214686e-05 1.312497e+00 7.750000e-01 0.000000e+00 0.000000e+00
8.941145e-05 1.886459e-05 1.312497e+00 8.250000e-01 0.000000e+00 0.000000e+00
7.553336e-05 2.262247e-05 1.312497e+00 8.750000e-01 0.000000e+00 0.000000e+00
4.823438e-05 1.806766e-05 1.312497e+00 9.250000e-01 0.000000e+00 0.000000e+00
8.500308e-05 2.211715e-05 1.312497e+00 9.750000e-01 0.000000e+00 0.000000e+00
1.300046e-04 2.732446e-05 1.312497e+00 1.025000e+00 0.000000e+00 0.000000e+00
1.074890e-04 2.422658e-05 1.312497e+00 1.075000e+00 0.000000e+00 0.000000e+00
1.235309e-04 2.180465e-05 1.312497e+00 1.125000e+00 0.000000e+00 0.000000e+00
7.958459e-05 2.441296e-05 1.312497e+00 1.175000e+00 0.000000e+00 0.000000e+00
8.389133e-05 2.121232e-05 1.312497e+00 1.225000e+00 0.000000e+00 0.000000e+00
9.852050e-05 2.513899e-05 1.312497e+00 1.275000e+00 0.000000e+00 0.000000e+00
2.604558e-05 2.215056e-05 1.312497e+00 1.325000e+00 0.000000e+00 0.000000e+00
7.597527e-05 3.228897e-05 1.312497e+00 1.375000e+00 0.000000e+00 0.000000e+00
5.757756e-05 1.832292e-05 1.312497e+00 1.425000e+00 0.000000e+00 0.000000e+00
9.921904e-05 3.002662e-05 1.312497e+00 1.475000e+00 0.000000e+00 0.000000e+00
9.350475e-05 2.776844e-05 1.312497e+00 1.525000e+00 0.000000e+00 0.000000e+00
1.191669e-04 3.326827e-05 1.312497e+00 1.575000e+00 0.000000e+00 0.000000e+00
9.174763e-05 2.419088e-05 1.312497e+00 1.625000e+00 0.000000e+00 0.000000e+00
2.259932e-05 2.539297e-05 1.312497e+00 1.675000e+00 0.000000e+00 0.000000e+00
1.691182e-05 2.607632e-05 1.312497e+00 1.725000e+00 0.000000e+00 0.000000e+00
5.901598e-05 2.622996e-05 1.312497e+00 1.775000e+00 0.000000e+00 0.000000e+00
7.566891e-05 2.544918e-05 1.312497e+00 1.825000e+00 0.000000e+00 0.000000e+00
7.829035e-05 2.759197e-05 1.312497e+00 1.875000e+00 0.000000e+00 0.000000e+00
7.909925e-05 3.707393e-05 1.312497e+00 1.925000e+00 0.000000e+00 0.000000e+00
